k,inc_R_mean_s_batches,inc_X_jobs_per_s_batches,inc_U_A_batches,inc_U_B_batches,inc_U_P_batches
49,3.4769572787913767,0.38427943177946117,0.26738634300457154,0.2734740080549044,0.2570727861667166
50,3.477378898088096,0.3843240849386188,0.2673147048711008,0.27352165548494994,0.25710062166022385
51,3.4760131634976754,0.38411313885559506,0.26735321872480994,0.2733086662219904,0.2569843908975544
52,3.474694874348986,0.38408544485910984,0.2671628058556135,0.27325099357560145,0.256995247097841
53,3.475274454387837,0.3842155427848458,0.2679061711710746,0.2733144568136958,0.25708281002329736
54,3.4723214663505053,0.3841927258522096,0.2675461377629625,0.2732992480930012,0.25706659739246873
55,3.470306742614498,0.3841166648662512,0.2677073508219208,0.27320264659803406,0.25702031396084624
56,3.4703353580614094,0.3840031588290653,0.2677777440794665,0.27321113230473987,0.2569659258959564
57,3.4695723212937817,0.3840219255111262,0.26768151873058943,0.273231338929932,0.25696445542004703
58,3.4684073214181694,0.3838886351427058,0.2676634190644669,0.2731295809917065,0.2568749878811272
59,3.4668396692143424,0.38362196013060473,0.26736288404639263,0.27294952750540624,0.25670178241087893
60,3.468488006458194,0.3835452645065593,0.2673048774341084,0.27287912833726413,0.25664753217492775
61,3.4713265779273796,0.3837478669922308,0.2672976384050069,0.27296707409569126,0.2567634341094836
62,3.4711985419902613,0.3835786869321974,0.2673632873362826,0.27286448291740095,0.2566592302003353
63,3.4721035569296226,0.38350645133093986,0.26734962078528945,0.27279479821349095,0.25660682662177525
64,3.4711265061767516,0.3836622891262603,0.2672914256758172,0.2729088708286974,0.25672292357751914
